"2017-06-26","330682000006515","330682042015060001","绍虞工商案字〔2015〕23号","绍兴市上虞区工商行政管理局","上虞市驿亭镇胜火电子厂","","2015-03-31","0","陶建灿","上虞市驿亭镇胜火电子厂不正当竞争行为案","上虞市驿亭镇胜火电子厂不正当竞争行为案"
"2017-06-26","330682000006620","1D1F771793244E73B8AC790EA1C351A9","虞环罚字（2015）83号","上虞区环境保护局","浙江埃克盛化工有限公司","绍兴市上虞区","2015-05-15","正常","胡成显","浙江埃克盛化工有限公司不正常使用大气污染物处理设施案","不正常使用污染物处理设施的处罚"
"2017-06-26","330682000006620","6A261E1ECEB249A2807FE6B902ED90D1","虞环罚字（2016）47号","上虞区环境保护局","浙江埃克盛化工有限公司","绍兴市上虞区","2016-03-21","正常","胡成显","浙江埃克盛化工有限公司建设项目规模发生重大变化未重新报批环评文件擅自开工建设并投入生产案","违反建设项目环境影响评价制度的处罚"
"2017-06-26","330682000006620","122DA061F9AC4F5B8A3937080E85C86A","虞环罚字（2016）160号","上虞区环境保护局","浙江埃克盛化工有限公司","绍兴市上虞区","2016-06-21","正常","胡成显","浙江埃克盛化工有限公司不正常使用水污染物处理设施案","不正常使用污染物处理设施的处罚"
"2017-06-26","330682000006620","1E9B9B5383114A60BB0D73CFFD23D656","虞环罚字（2016）243号","上虞区环境保护局","浙江埃克盛化工有限公司","绍兴市上虞区","2016-08-21","正常","胡成显","浙江埃克盛化工有限公司不正常使用水污染处理设施案","不正常使用或未经批准拆除、闲置水污染物处理设施的处罚"
"2017-06-26","330682000006620","62709A0C19C34115873CC7E4DA9A76D1","虞环罚字（2016）262号","上虞区环境保护局","浙江埃克盛化工有限公司","绍兴市上虞区","2016-08-31","正常","胡成显","浙江埃克盛化工有限公司不正常运行大气污染物处理设施案","未取得排污许可证排放大气污染物、超标或者超总量排放大气污染物、通过逃避监管的方式排放大气污染物的处罚"
"2017-06-26","330682000006620","67DA8258461A45288B646DF90151096B","虞环罚字（2016）267号","上虞区环境保护局","浙江埃克盛化工有限公司","绍兴市上虞区","2016-08-31","正常","胡成显","浙江埃克盛化工有限公司不正常使用水污染处理设施案","不正常使用或未经批准拆除、闲置水污染物处理设施的处罚"
"2017-06-26","330682000006620","AA4365FB9ACA4C8A96C3BF5F6B6BC6CB","22303312016000080","上海海关","浙江埃克盛化工有限公司","绍兴市上虞区","2016-11-17","","胡成显","走私罪",""
"2017-06-26","330682000007181","D33B608C3E1E4CAD8F4E48DB6937A6A1","（虞）质罚字[2016]32号","","绍兴上虞万事达麦业有限公司","","2016-11-18","正常","夏关根","绍兴上虞万事达麦业有限公司生产伪造认证标志的大麦若叶青汁粉产品的行为案","伪造认证标志"
"2017-06-26","330682000007399","75CB16F5A73E4503BCA2CFC7631284DE","虞环罚字（2017）31号","上虞区环境保护局","绍兴上虞科博通风设备有限公司","绍兴市上虞区","2017-02-14","正常","罗仁良","绍兴上虞科博通风设备有限公司建设项目未经环评报批擅自开工建设并投入生产案","违反建设项目环境影响评价制度的处罚"
"2017-06-26","330682000007622","6FEBCE2F25894D79B6C3C7D633477B24","（虞）文罚字〔2016〕第7号","绍兴市上虞区文化广电新闻出版局","上虞市三宝网吧","上虞区","4254-09-01","正常","殷国勇","网吧未按规定核对、登记上网消费者的有效身份证件并接纳未成年人进入营业场所案","网吧未按规定核对、登记上网消费者的有效身份证件并接纳未成年人进入营业场所案"
"2017-06-26","330682000007639","7B171288F80A43ED8225F78D209DD360","虞环罚字（2016）107号","上虞区环境保护局","上虞市军江伞厂","绍兴市上虞区","2016-05-10","正常","周军江","上虞市军江伞厂建设项目未经环评报批擅自开工建设并投入生产案","违反建设项目环境影响评价制度的处罚"
"2017-06-26","330682000007639","CC9DCB8E17964CEC95A019D54B3A931F","虞环罚字（2016）332号","上虞区环境保护局","绍兴上虞军江伞厂","绍兴市上虞区","2016-11-15","正常","周军江","绍兴上虞军江伞厂不正常运行大气污染物处理设施案","未取得排污许可证排放大气污染物、超标或者超总量排放大气污染物、通过逃避监管的方式排放大气污染物的处罚"
"2017-06-26","330682000008123","DBCFE32D3DDB406AA5182551E13ACFA6","虞环罚字（2015）6号","上虞区环境保护局","上虞市弘辉漂染有限公司","绍兴市上虞区","2015-01-21","正常","傅志强","上虞市弘辉漂染有限公司不正常使用大气污染物处理设施案","不正常使用污染物处理设施的处罚"
"2017-06-26","330682000008684","3E8ACEE9AD804E8A8CE580B340A604E5","虞环罚字（2015）212号","上虞区环境保护局","上虞华宝化工有限公司","绍兴市上虞区","2015-11-09","正常","罗铭涛","上虞华宝化工有限公司不设置危险废物识别标志案","未设置识别标志的处罚"
"2017-06-26","330682000008730","8807823D5C0841C7994D8268315558C9","虞环罚字（2015）157号","上虞区环境保护局","浙江亿得化工有限公司","绍兴市上虞区","2015-08-31","正常","蒋志平","浙江亿得化工有限公司建设项目发生重大变化未重新报批环评文件擅自开工建设并投入生产","违反建设项目环境影响评价制度的处罚"
"2017-06-26","330682000008893","72DD08798E9641BABD5F36DCA35227BE","虞环罚字（2017）41号","上虞区环境保护局","浙江大吉医疗器械有限公司","绍兴市上虞区","2017-03-21","正常","夏吉明","浙江大吉医疗器械有限公司未取得排污许可证排放水污染物案","无证排放水污染物的处罚"
"2017-06-26","330682000008981","97F0C80F27F646709767887A954653E7","虞环罚字（2015）231号","上虞区环境保护局","上虞市舜隆化工有限公司","绍兴市上虞区","2015-11-24","正常","阮文娟","上虞市舜隆化工有限公司不正常使用水污染物处理设施案","不正常使用污染物处理设施的处罚"
"2017-06-26","330682000009015","330682142016110014","绍虞市监案字[2016]252","上虞区市场监督管理局","绍兴大通购物中心有限公司","","2016-10-09","1","张君尔","绍兴大通购物中心有限公司食品药品违法行为案","绍兴大通购物中心有限公司食品药品违法行为案"
"2017-06-26","330682000009015","5025","不属于管辖范围，依法移送进口及经销商杭州多润贸易有限公司所在地的监管部门","市场监督管理局","绍兴大通购物中心有限公司","绍兴市上虞区","2016-02-24","","","销售不合格食品",""
"2017-06-26","330682000009015","5256","绍虞市监案字[2016]195号","市场监督管理局","绍兴大通购物中心有限公司","绍兴市上虞区","2016-08-25","","","经营不符合食品安全标准的水晶砂糖",""
"2017-06-26","330682000009015","5273","绍虞市监案字[2016]252号","市场监督管理局","绍兴大通购物中心有限公司","绍兴市上虞区","2016-10-17","","","销售不合格食品",""
"2017-06-26","330682000009015","330682142016110005","绍虞市监案字〔2016〕195号","上虞区市场监督管理局","绍兴大通购物中心有限公司","","2016-08-25","1","张君尔","绍兴大通购物中心有限公司食品药品违法行为案","绍兴大通购物中心有限公司食品药品违法行为案"
"2017-06-26","330682000009023","CCB6F9EFBE89447BA3DB3DD4333D9EA9","3306825117000098","上虞区道路运输管理所","绍兴上虞溶解乙炔气有限公司","绍兴市上虞区","2017-04-20","已完结存档","","道路危险货物运输经营者不按照规定携带车辆营运证","《中华人民共和国道路运输条例》第六十八条、《浙江省道路运输条例》第七十八条、《道路危险货物运输管理规定》第六十条"
"2017-06-26","330682000009023","CC95AD392FB34B35877565F3360E6874","3306825117000139","道路运输管理所","绍兴上虞溶解乙炔气有限公司","绍兴上虞","2017-05-03","完结，已归档","","未按规定实施安全生产管理制度的",""
