INFO: 2017-06-23 17:11:22,676  330682000053896 : OrderedDict([('name', '绍兴电波网络有限公司'), ('regno', '330682000053896'), ('nocorpid', '3306820000090352'), ('corpid', 'C11E13BE31843C27546D1F35B46F6F8AB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:11:35,300  330682000053907 : OrderedDict([('name', '浙江舜曙照明电器有限公司'), ('regno', '330682000053907'), ('nocorpid', '3306820000118468'), ('corpid', '29CDC7BF3ED73A3CF9002604E76A6D39B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604693620228B')])
INFO: 2017-06-23 17:11:44,734  330682000053915 : OrderedDict([('name', '中国农业银行股份有限公司绍兴上虞支行'), ('regno', '330682000053915'), ('nocorpid', '3306821000000544'), ('corpid', '603290224696557C7BE91AED16577236B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '913306047045192496')])
INFO: 2017-06-23 17:11:54,157  330682000053923 : OrderedDict([('name', '上虞市海龙风机厂'), ('regno', '330682000053923'), ('nocorpid', '3306820000118474'), ('corpid', 'FE2CDB52643BB0D28505CF7EF45BD7DDB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:12:03,643  330682000053931 : OrderedDict([('name', '绍兴市上虞区万华豪升贸易有限公司'), ('regno', '330682000053931'), ('nocorpid', '3306820000092208'), ('corpid', 'D9B8D654431802F6EDB443E8AB63A661B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '913306047686532442')])
INFO: 2017-06-23 17:12:14,132  330682000053940 : OrderedDict([('name', '上虞市小越镇兰天服装印花加工厂'), ('regno', '330682000053940'), ('nocorpid', '3306820000118483'), ('corpid', 'D2E0F66F1F72D64DBCD38A3B9158977CB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:12:34,090  330682000053958 : OrderedDict([('name', '上虞市虞北网吧'), ('regno', '330682000053958'), ('nocorpid', '3306820000101759'), ('corpid', 'A2D0FF1786C29ABD97B49B31EECDFDB6B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:12:43,648  330682000053966 : OrderedDict([('name', '绍兴琴诺建材科技有限公司'), ('regno', '330682000053966'), ('nocorpid', '3306820000118458'), ('corpid', 'F5DE2A2C0F493A2F909C99E0F76DD85FB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604693623066K')])
INFO: 2017-06-23 17:13:01,560  330682000053982 : OrderedDict([('name', '绍兴上虞绿景园林工程有限公司'), ('regno', '330682000053982'), ('nocorpid', '3306820000105516'), ('corpid', '787E05D13EDF4F61281DD59B23701E10B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '9133060466172599XF')])
INFO: 2017-06-23 17:13:20,460  330682000053999 : OrderedDict([('name', '浙江朝诚电机有限公司上虞梁湖工业区分公司'), ('regno', '330682000053999'), ('nocorpid', '3306820000118486'), ('corpid', 'CE544F3D995F1A567A30BF54E99FCA19B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:13:28,816  330682000054006 : OrderedDict([('name', '上虞百官百力电机有限公司梁湖工业区分公司'), ('regno', '330682000054006'), ('nocorpid', '3306820000118485'), ('corpid', 'F3FA95EA4CA288AE091149DED595A7F4B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:13:38,291  330682000054014 : OrderedDict([('name', '绍兴上虞捷达塑业有限公司'), ('regno', '330682000054014'), ('nocorpid', '3306820000105678'), ('corpid', 'EBAF0CC9C94D76302089F065502E04ECB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604662852720D')])
INFO: 2017-06-23 17:13:47,799  330682000054022 : OrderedDict([('name', '上虞市五洲塑业有限公司'), ('regno', '330682000054022'), ('nocorpid', '3306820000118502'), ('corpid', '9C2104F4A88F5935AD6AF2D6AFE5E605B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:14:06,793  330682000054039 : OrderedDict([('name', '绍兴市上虞交通建设监理有限公司'), ('regno', '330682000054039'), ('nocorpid', '3306820000051175'), ('corpid', '88AD9A2EF8F84F465595C30B3854E065B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '913306047125811658')])
INFO: 2017-06-23 17:14:16,256  330682000054047 : OrderedDict([('name', '绍兴上虞小越镇永兴五金弹簧厂'), ('regno', '330682000054047'), ('nocorpid', '3306820000080126'), ('corpid', '06B84A8B27A20EBA38E26A436367C4ABB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604X09581315H')])
INFO: 2017-06-23 17:14:25,708  330682000054055 : OrderedDict([('name', '上虞市巨立仓储管理有限公司'), ('regno', '330682000054055'), ('nocorpid', '3306820000118503'), ('corpid', '85A64E94398BAABF3DFBC06B2AA4E50AB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:14:35,116  330682000054063 : OrderedDict([('name', '上虞市飞天电脑有限公司'), ('regno', '330682000054063'), ('nocorpid', '3306820000106049'), ('corpid', '6AC1B1F253F23142E0E5750EACB04A4AB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:14:54,110  330682000054080 : OrderedDict([('name', '浙江德圆企业管理咨询有限公司'), ('regno', '330682000054080'), ('nocorpid', '3306820000091460'), ('corpid', '5B1FD78FA22D786155B82A78BA800AA5B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604146160744Y')])
INFO: 2017-06-23 17:15:14,046  330682000054098 : OrderedDict([('name', '中国人寿保险股份有限公司上虞市支公司丰惠营业部'), ('regno', '330682000054098'), ('nocorpid', '3306820000083814'), ('corpid', 'D1B5902EF7F71BFA25E78C61B069928BB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:15:19,251  330682000054102 : OrderedDict([('name', '上虞市安达汽车摩托车销售有限公司解放街分公司'), ('regno', '330682000054102'), ('nocorpid', '3306820000118511'), ('corpid', '8F017A35A1E7EE49148FE40FF81F52D5B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:15:38,290  330682000054119 : OrderedDict([('name', '上虞市浙东旅游集散中心'), ('regno', '330682000054119'), ('nocorpid', '3306820000118520'), ('corpid', 'BA2B1C62AAE31202EF924A66A0917175B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:15:47,718  330682000054127 : OrderedDict([('name', '浙江舜明医药化工有限公司'), ('regno', '330682000054127'), ('nocorpid', '3306820000118527'), ('corpid', 'FD95CC5228A04C62571016BF502E19A3B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:15:57,213  330682000054135 : OrderedDict([('name', '浙江科兴铜业有限公司'), ('regno', '330682000054135'), ('nocorpid', '3306820000053391'), ('corpid', 'D39962CC7A439E0DB1A7D4323946994AB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:16:15,046  330682000054151 : OrderedDict([('name', '上虞禹涵服饰有限公司'), ('regno', '330682000054151'), ('nocorpid', '3306820000118537'), ('corpid', 'F6E022FB7C4BE8842140858B4EE4DB81B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:16:25,518  330682000054160 : OrderedDict([('name', '上虞市华佳亿塑化有限公司'), ('regno', '330682000054160'), ('nocorpid', '3306820000067470'), ('corpid', '09059B7094A6F46BAB2BBF961E3381F8B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:16:45,511  330682000054178 : OrderedDict([('name', '绍兴市上虞区思亿电器有限公司'), ('regno', '330682000054178'), ('nocorpid', '3306820000118541'), ('corpid', 'A1AB15A8B1C49C127B2B5BDF19213D30B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604693628860J')])
INFO: 2017-06-23 17:16:54,982  330682000054186 : OrderedDict([('name', '绍兴上虞众友企业有限公司'), ('regno', '330682000054186'), ('nocorpid', '3306820000095003'), ('corpid', '0FF48A75C8AB456670840ED32EEAF9BEB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604775728072J')])
INFO: 2017-06-23 17:17:04,377  330682000054194 : OrderedDict([('name', '上虞怡凌贸易有限公司'), ('regno', '330682000054194'), ('nocorpid', '3306820000118551'), ('corpid', '8203357AEAAC92A11848B1F0D85CA201B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:17:21,250  330682000054209 : OrderedDict([('name', '绍兴市上虞汤浦铝管厂'), ('regno', '330682000054209'), ('nocorpid', '3306824000000913'), ('corpid', '80D40F388070575D009E68FAD0FC28CDB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604609676035C')])
INFO: 2017-06-23 17:17:30,653  330682000054217 : OrderedDict([('name', '上虞市天郎伞业有限公司'), ('regno', '330682000054217'), ('nocorpid', '3306820000118555'), ('corpid', 'BE8B7F2F9BACF07094364B4D84C0A321B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:17:40,169  330682000054225 : OrderedDict([('name', '绍兴市上虞区振浩塑料包装有限公司'), ('regno', '330682000054225'), ('nocorpid', '3306820000118523'), ('corpid', 'D2BBF4008256E0349FDEEECFA1B66197B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '913306046936331687')])
INFO: 2017-06-23 17:17:49,645  330682000054233 : OrderedDict([('name', '上虞市谢塘镇永特化工经营部'), ('regno', '330682000054233'), ('nocorpid', '3306820000118565'), ('corpid', 'CFD2C7871333E676DCFBC712B767F6F0B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:17:59,124  330682000054241 : OrderedDict([('name', '上虞市浙东休闲购物广场'), ('regno', '330682000054241'), ('nocorpid', '3306820000118571'), ('corpid', '72066DEF9AE65D1D95E7BE613036BC8BB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:18:09,611  330682000054250 : OrderedDict([('name', '绍兴云飞化工有限公司'), ('regno', '330682000054250'), ('nocorpid', '3306820000118568'), ('corpid', 'F17225F3070F3D489BCF5D54F7AEAE68B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:18:29,602  330682000054268 : OrderedDict([('name', '绍兴大通商城购物中心有限公司上虞家电批发分公司'), ('regno', '330682000054268'), ('nocorpid', '3306820000118578'), ('corpid', 'D6BFCCD6F6A3D8079AFD7D34B0AC75A5B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:18:47,448  330682000054284 : OrderedDict([('name', '绍兴市四季绿农资有限责任公司上虞丰惠供应点'), ('regno', '330682000054284'), ('nocorpid', '3306820000118577'), ('corpid', '23DE31D992AD8D2605EA426AFAEB1EDDB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604693641387T')])
INFO: 2017-06-23 17:18:56,859  330682000054292 : OrderedDict([('name', '宁波市浙东阀门制造公司上虞分公司'), ('regno', '330682000054292'), ('nocorpid', '3306820000065324'), ('corpid', '5D167715D4B5D5F202EF87EDA13079FAB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '913306047200331695')])
INFO: 2017-06-23 17:19:11,646  330682000054305 : OrderedDict([('name', '绍兴上虞舜通通信工程有限公司'), ('regno', '330682000054305'), ('nocorpid', '3306820000118587'), ('corpid', '1464A27D8DD429969390405766C96972B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604693636991P')])
INFO: 2017-06-23 17:19:21,119  330682000054313 : OrderedDict([('name', '浙江国祥股份有限公司'), ('regno', '330682000054313'), ('nocorpid', '3306820000118586'), ('corpid', 'F6AE3503244903D550873710D42811A2B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '913306006938520294')])
INFO: 2017-06-23 17:19:30,527  330682000054321 : OrderedDict([('name', '中国电信股份有限公司上虞汤浦营业厅'), ('regno', '330682000054321'), ('nocorpid', '3306820000118397'), ('corpid', '9875AC9918D9A4E1ECF3B40164A1773BB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604552869206E')])
INFO: 2017-06-23 17:19:41,046  330682000054330 : OrderedDict([('name', '绍兴虞林生物科技有限公司'), ('regno', '330682000054330'), ('nocorpid', '3306820000118605'), ('corpid', '1B95144D22181C96A4176E426D474D38B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '913306046936386120')])
INFO: 2017-06-23 17:20:01,121  330682000054348 : OrderedDict([('name', '绍兴市绿洲环保工程有限公司'), ('regno', '330682000054348'), ('nocorpid', '3306820000095288'), ('corpid', '30DFE7A6D5D90A03F9E79F784F8C4ED4B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:20:10,618  330682000054356 : OrderedDict([('name', '绍兴永恒锅炉配件有限公司'), ('regno', '330682000054356'), ('nocorpid', '3306820000118547'), ('corpid', '53303E1E3992DF67130314F2ABBE1E37B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604693638698T')])
INFO: 2017-06-23 17:20:20,092  330682000054364 : OrderedDict([('name', '绍兴市上虞日昌礼品蜡业有限公司'), ('regno', '330682000054364'), ('nocorpid', '3306820000050769'), ('corpid', 'F483BF44F95E5C96FC4D8719AA65D588B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604712580867Y')])
INFO: 2017-06-23 17:20:29,552  330682000054372 : OrderedDict([('name', '绍兴联冷深度冷却塔有限公司'), ('regno', '330682000054372'), ('nocorpid', '3306823000000059'), ('corpid', '2F1928085341936A1085BD9A24CBB34DB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604609677118G')])
INFO: 2017-06-23 17:20:48,588  330682000054389 : OrderedDict([('name', '绍兴市上虞东山湖运动休闲有限公司'), ('regno', '330682000054389'), ('nocorpid', '3306820000118620'), ('corpid', 'BF5E605BD9F2B64C3649455C7B166B2EB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604693638751N')])
INFO: 2017-06-23 17:20:58,052  330682000054397 : OrderedDict([('name', '浙江烨展钢构有限公司'), ('regno', '330682000054397'), ('nocorpid', '3306820000096625'), ('corpid', 'E347113B0042666E84EC00F4C87E6092B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604779399421W')])
INFO: 2017-06-23 17:21:03,316  330682000054401 : OrderedDict([('name', '上虞富林建设工程有限公司'), ('regno', '330682000054401'), ('nocorpid', '3306820000118598'), ('corpid', '6499FCA82401675F126F8C6D30BEF1FDB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:21:13,883  330682000054410 : OrderedDict([('name', '上虞市文源文化用品有限公司'), ('regno', '330682000054410'), ('nocorpid', '3306820000118630'), ('corpid', '09EDC5432462951C3BC5E2A4DAD5A6A7B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:21:33,811  330682000054428 : OrderedDict([('name', '上虞市宏钢贸易有限公司'), ('regno', '330682000054428'), ('nocorpid', '3306820000118633'), ('corpid', '5D1C314460ABE069910E9EEA4E9DD6F1B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:21:43,249  330682000054436 : OrderedDict([('name', '上虞市成阳环保设备填料厂'), ('regno', '330682000054436'), ('nocorpid', '3306820000118639'), ('corpid', 'EA2A6EBF6D32DA9FE7DFF586FF859FFDB08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', None)])
INFO: 2017-06-23 17:21:52,744  330682000054444 : OrderedDict([('name', '绍兴市上虞杨氏弹簧厂'), ('regno', '330682000054444'), ('nocorpid', '3306824000002262'), ('corpid', '0D123A056B63A989487CFB8013ECDE84B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604704517104E')])
INFO: 2017-06-23 17:22:02,194  330682000054452 : OrderedDict([('name', '浙江德司达贸易有限公司'), ('regno', '330682000054452'), ('nocorpid', '3306820000118601'), ('corpid', 'AA68DF6F5B7CED394D137CDCFF400A90B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330600693640384G')])
INFO: 2017-06-23 17:22:21,130  330682000054469 : OrderedDict([('name', '绍兴现代医疗物资有限公司'), ('regno', '330682000054469'), ('nocorpid', '3306820000091828'), ('corpid', '496049B2002FCACAEB861C97977260F6B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604766439578W')])
INFO: 2017-06-23 17:22:30,596  330682000054477 : OrderedDict([('name', '绍兴市上虞永晟科教电器有限公司'), ('regno', '330682000054477'), ('nocorpid', '3306820000083219'), ('corpid', '24CD54FC9B94E9364CF851C4A79B9243B08685D23A98ADDAD07DF06B5581D85C'), ('entUnscId', '91330604745807677R')])
